"miRNA"	"hsa.let.7a.2"	"hsa.let.7a.3"	"hsa.let.7b"	"hsa.let.7c"	"hsa.let.7e"	"hsa.let.7g"	"hsa.let.7i"	"hsa.mir.100"	"hsa.mir.101.1"	"hsa.mir.106b"	"hsa.mir.107"	"hsa.mir.10a"	"hsa.mir.122"	"hsa.mir.1225"	"hsa.mir.1227"	"hsa.mir.1234"	"hsa.mir.124.2"	"hsa.mir.124.3"	"hsa.mir.1250"	"hsa.mir.1255b.1"	"hsa.mir.125a"	"hsa.mir.125b.1"	"hsa.mir.125b.2"	"hsa.mir.126"	"hsa.mir.127"	"hsa.mir.128.1"	"hsa.mir.1287"	"hsa.mir.130a"	"hsa.mir.130b"	"hsa.mir.132"	"hsa.mir.133a.1"	"hsa.mir.134"	"hsa.mir.135a.1"	"hsa.mir.136"	"hsa.mir.137"	"hsa.mir.138.1"	"hsa.mir.138.2"	"hsa.mir.140"	"hsa.mir.141"	"hsa.mir.142"	"hsa.mir.143"	"hsa.mir.145"	"hsa.mir.146a"	"hsa.mir.149"	"hsa.mir.150"	"hsa.mir.152"	"hsa.mir.153.2"	"hsa.mir.154"	"hsa.mir.155"	"hsa.mir.15a"	"hsa.mir.15b"	"hsa.mir.16.2"	"hsa.mir.17"	"hsa.mir.181a.1"	"hsa.mir.181a.2"	"hsa.mir.181b.1"	"hsa.mir.181c"	"hsa.mir.182"	"hsa.mir.184"	"hsa.mir.187"	"hsa.mir.18a"	"hsa.mir.191"	"hsa.mir.192"	"hsa.mir.193a"	"hsa.mir.194.1"	"hsa.mir.194.2"	"hsa.mir.195"	"hsa.mir.196a.1"	"hsa.mir.196a.2"	"hsa.mir.199a.1"	"hsa.mir.199a.2"	"hsa.mir.19a"	"hsa.mir.200a"	"hsa.mir.200b"	"hsa.mir.200c"	"hsa.mir.203"	"hsa.mir.204"	"hsa.mir.205"	"hsa.mir.206"	"hsa.mir.208a"	"hsa.mir.20a"	"hsa.mir.21"	"hsa.mir.210"	"hsa.mir.211"	"hsa.mir.212"	"hsa.mir.214"	"hsa.mir.216a"	"hsa.mir.217"	"hsa.mir.218.1"	"hsa.mir.218.2"	"hsa.mir.219.1"	"hsa.mir.219.2"	"hsa.mir.22"	"hsa.mir.221"	"hsa.mir.222"	"hsa.mir.223"	"hsa.mir.224"	"hsa.mir.23b"	"hsa.mir.24.1"	"hsa.mir.24.2"	"hsa.mir.25"	"hsa.mir.26a.2"	"hsa.mir.26b"	"hsa.mir.27a"	"hsa.mir.27b"	"hsa.mir.296"	"hsa.mir.299"	"hsa.mir.29a"	"hsa.mir.29b.2"	"hsa.mir.29c"	"hsa.mir.302a"	"hsa.mir.30a"	"hsa.mir.30b"	"hsa.mir.30c.1"	"hsa.mir.30c.2"	"hsa.mir.30d"	"hsa.mir.30e"	"hsa.mir.31"	"hsa.mir.3187"	"hsa.mir.32"	"hsa.mir.320a"	"hsa.mir.323"	"hsa.mir.33a"	"hsa.mir.34a"	"hsa.mir.34c"	"hsa.mir.3650"	"hsa.mir.3654"	"hsa.mir.429"	"hsa.mir.487a"	"hsa.mir.503"	"hsa.mir.543"	"hsa.mir.564"	"hsa.mir.636"	"hsa.mir.663b"	"hsa.mir.7.1"	"hsa.mir.7.2"	"hsa.mir.7.3"	"hsa.mir.877"	"hsa.mir.9.1"	"hsa.mir.9.2"	"hsa.mir.92a.1"	"hsa.mir.93"	"hsa.mir.935"	"hsa.mir.96"	"hsa.mir.98"	"hsa.mir.99a"	"hsa.mir.99b"	"bcr_patient_barcode"
"TCGA-09-2051-01A-01R-1568-13"	70134.748208	35556.859396	89578.689179	22381.787005	8449.791437	478.507493	639.826647	981.773427	117.096529	1465.730891	138.117848	39345.368116	0	0.778567	1.245708	2.179989	0	0	0.311427	0	3905.293822	1603.693025	184.209035	59.949686	1243.372056	218.310285	101.525182	60.105399	46.091187	297.257014	2.335702	156.647751	1.712848	0.311427	0	0	0	1781.673521	150.730639	3.269983	4004.950443	506.380204	37.838373	345.061049	665.363656	31.298407	0	1.712848	302.706985	40.018362	2261.115295	4.04855	355.182425	3026.602712	708.652001	422.917784	246.961563	4928.487032	6.072825	67.112505	6.384252	1537.203374	26.627003	2772.634043	8.875668	16.817055	15.571347	12.768505	3.114269	209.746044	324.818298	0.155713	2555.413752	4847.671741	163721.190672	1103.54136	13.079931	3645.408041	0.311427	0	25.692723	16698.868212	425.097772	0	10.121376	33.789823	0	0.778567	0	2.024275	24.602728	0	13460.028041	254.43581	72.25105	68.825354	669.56792	932.10083	13.858499	1383.981319	17387.277462	898.933861	123.947922	265.802893	417.467812	255.992944	3.58141	7647.711355	54.344001	54.188287	0	12171.343365	68.513927	3.737123	1547.169036	28076.851449	4200.993701	37.838373	3.269983	2.802842	2061.957767	2.024275	1.557135	74.898179	6.384252	0.46714	0.46714	49.205456	1.401421	67.268219	2.491416	0	1.712848	0	16.349914	1.089994	0.311427	100.746615	34.724104	40.485502	6483.908881	12516.560128	47.804035	1.712848	15.571347	720.486225	150342.75649	"TCGA-09-2051"
"TCGA-23-1809-01A-01R-1566-13"	58510.247314	29440.03911	92675.070831	16516.135206	4817.025943	358.877224	1034.834728	3256.414462	89.647242	2970.465702	61.110017	1039.446804	0	0.57651	2.306038	0	0	0	1.153019	0	2996.696888	3760.28385	94.547574	225.415253	7464.06976	288.543054	6.62986	126.255602	191.977696	217.920628	9.224154	1989.246366	68.316387	7.20637	0	8.071134	1.441274	1077.496438	135.479755	4.323822	19646.294067	2999.579436	33.437557	1943.125599	419.987242	44.679494	0.57651	12.394956	142.97438	19.601326	4655.89151	5.476841	220.514921	1444.156542	2846.804393	197.454537	81.864363	6035.767232	40.355672	15.565759	5.188586	1615.668147	86.764694	713.142372	24.789913	35.167085	13.83623	31.996283	5.188586	318.809807	423.446299	0.864764	831.903349	857.846281	40588.005199	456.307346	35.167085	14.98925	2.306038	0	12.683211	3373.734165	2088.406017	0.57651	11.530192	45.544258	0	0	2.594293	17.295288	25.366422	0	10247.746352	303.244048	102.618708	18.736562	11.530192	1845.695477	90.512007	980.642825	41451.328321	462.360697	167.187783	471.296596	1750.283138	208.984729	23.060384	7571.877055	58.227469	89.647242	0	132502.371616	43.526475	6.918115	3154.372263	5194.639729	9720.528325	8.647644	2.594293	19.601326	2157.010659	111.842862	9.224154	276.436352	39.779162	0	0.57651	12.394956	15.277504	64.28082	9.800663	0.57651	0.57651	0.288255	41.796946	0.864764	0	38.626143	32.861047	37.761379	1762.101585	7053.594926	297.767207	1.441274	8.359389	866.20567	209716.319805	"TCGA-23-1809"
"TCGA-5X-AA5U-01A-11R-A407-13"	30546.508323	15401.082065	17291.053962	7660.26883	4127.943505	756.193967	359.457196	8828.932234	20275.301118	1378.489274	200.59148	117603.72358	0	0.342014	0.171007	0	0	0	0	0	1823.621092	2230.44729	95.422034	1278.108031	1824.134113	346.118632	53.69627	771.413611	57.800443	72.507065	2.565108	376.386911	205.208675	93.882969	0	0	0.171007	897.274931	1767.188706	216.666159	37592.006164	1191.578373	30.952308	88.23973	58.142458	179.044569	10.260434	10.944463	42.409793	148.434275	371.085687	15.561658	4777.086947	1504.350595	740.290295	385.792309	828.359018	16240.556553	1.710072	22.743961	36.253533	765.428358	341.159422	876.070035	126.887364	144.159094	26.677128	0.513022	0	1772.318923	2737.483724	70.968	3423.393721	2261.570606	11994.276046	1258.784214	32.149359	18.126766	69.599942	0	2089.024311	190916.574807	1200.128734	0.513022	0.684029	32.149359	0.342014	3.420145	3.933166	181.951692	4.788202	4.617195	46529.356982	314.653302	88.581745	47.711017	4.788202	1687.499337	16.416694	1360.704522	16886.792872	3453.319986	727.293746	747.130584	1534.789882	8.892376	6.327267	4353.673047	167.074063	897.787953	0	47972.144974	307.299991	4.95921	1713.492436	10358.078877	15922.825122	160.575788	0	30.26828	751.06375	9.063383	9.063383	94.738005	3.07813	0	0.171007	321.151576	2.052087	7.695325	3.420145	0	0.513022	0	30.781301	0.342014	0	5.814246	978.674372	969.610989	3968.906782	16177.112871	0.513022	29.071229	42.409793	2926.61772	44888.029597	"TCGA-5X-AA5U"
"TCGA-36-1581-01A-01R-1566-13"	38159.513029	18654.646983	118844.217358	8380.149622	5683.043215	359.342985	1572.295063	842.761002	108.480901	1747.898522	57.630479	51228.071603	0	1.356011	1.356011	0.678006	0	0	0	0	2973.732706	1619.077451	82.038682	142.381183	2268.606848	157.297307	208.825735	193.909611	117.97298	313.238602	6.780056	391.887256	2.712023	0.678006	0	0	0	1429.91388	251.54009	26.44222	7256.016283	1023.1105	101.700845	149.839245	7072.276756	28.476237	0	4.068034	730.890072	16.272135	4324.997932	6.780056	164.077363	4766.379599	2468.618509	557.32063	122.041014	4567.045943	1.356011	29.832248	12.204101	2858.471748	55.596462	5143.350731	15.59413	24.408203	18.984158	8.814073	0.678006	223.741859	370.191076	0.678006	1185.831852	1202.781993	82999.415559	399.345318	8.136068	19540.800345	0	0	14.916124	7964.532169	1260.412472	0	16.272135	112.548935	0	2.712023	5.424045	0.678006	26.44222	0	10300.93958	328.154726	98.310817	81.360676	100.344834	441.381667	37.29031	656.309453	16996.245205	832.590917	212.215763	487.48605	355.274952	14.916124	1.356011	7887.917533	101.022839	211.537757	0	8091.319223	95.598794	8.814073	961.411987	4996.223509	5916.277152	55.596462	14.916124	15.59413	3053.059365	5.424045	37.29031	82.038682	6.780056	2.034017	0	36.612304	4.746039	66.444552	4.068034	1.356011	3.390028	0	61.698513	0.678006	0.678006	91.53076	42.714355	46.782389	2862.539782	3777.169381	14.238118	6.102051	8.136068	357.308969	241517.132524	"TCGA-36-1581"
"TCGA-OY-A56P-01A-12R-A407-13"	29568.607053	14983.258956	11567.227174	9610.364517	2718.528935	1381.099551	354.728625	12618.970711	40501.274974	1786.817367	284.466009	49829.125221	0	0	0	0.487935	0	0	0	0	1787.793237	7027.481466	128.326862	730.194481	151.259799	645.29382	44.646037	1640.924851	119.300067	76.361802	0.97587	27.812286	365.219224	7.075055	0	2.927609	2.927609	1138.839906	4658.55784	146.380451	14264.043009	226.401764	26.348481	158.578821	25.372611	101.246478	1.951739	2.195707	142.964907	304.715305	438.653417	16.833752	5592.95305	2015.902772	799.23726	422.795535	1918.559773	45200.81934	1960.522168	21.7131	31.227829	1261.067582	567.468213	1703.136543	236.16046	266.900355	50.501255	8.050925	0.487935	450.119886	727.998774	93.927456	2723.652251	2986.161192	31426.906874	724.095296	56.600441	99.050772	7.56299	0	2689.74078	167507.297065	632.363547	0.243967	3.659511	6.343153	0	1.219837	6.343153	414.256675	11.954403	1.219837	31858.241268	643.34208	93.439521	79.533378	4.391414	3285.265246	24.884677	2044.934895	25738.318596	6741.063717	1598.962455	1244.721765	4258.207308	71.238486	0.487935	11569.910815	271.047801	1292.051444	0	86534.267176	218.838774	4.879348	2487.735758	5817.647042	24976.652318	3.659511	0	67.578975	1189.097194	0.731902	18.785491	106.125827	86.852401	0	0	352.288951	0.243967	9.270762	0.243967	0	0	0	35.619243	1.463805	1.219837	3.903479	1097.853379	1112.247457	3941.5376	19807.470673	17.809621	128.082894	68.798812	3930.803033	31639.402495	"TCGA-OY-A56P"
"TCGA-10-0933-01A-01R-1569-13"	33036.467774	16709.127164	79252.326711	13040.595842	4977.343354	281.766431	352.953716	1635.517921	73.175756	1588.987685	125.47256	38422.640897	0	0.198847	3.976943	1.590777	0	0	0	0	3894.421701	1893.422693	195.267915	170.809714	10388.968914	337.841331	67.608036	199.443705	81.527337	445.218799	10.737747	1470.077081	5.965415	4.374638	0	0	0.596541	1056.872675	162.458133	0.596541	14659.012907	2296.088199	5.965415	1125.673794	143.766499	41.36021	0	15.510079	284.550291	48.121014	4344.213985	11.135441	770.333912	5131.648753	2776.701794	1399.486338	89.481224	5429.919499	20.878952	28.633992	33.207476	1294.097341	43.547529	549.017019	6.760804	14.118149	22.072035	57.069136	4.573485	276.19871	434.282205	0.596541	676.080357	989.662334	101207.837442	8083.932592	27.639756	10990.08389	0	0	60.847232	2760.794021	300.259217	0	12.527371	84.311197	0	0	1.193083	11.533135	16.504315	0	5222.720754	681.648077	178.365906	47.325625	117.916368	718.235955	34.201712	1683.440088	18965.644778	691.192741	158.680037	531.120774	774.907397	326.308196	38.775197	2067.413961	25.651284	65.818411	0	2309.212112	148.737678	3.976943	612.648111	6184.544485	3722.02121	0	14.71469	3.976943	2113.74535	39.371738	9.544664	99.025888	28.832839	0	0	18.095092	12.129677	58.85876	24.855895	0	3.976943	0	10.936594	0.596541	0.198847	74.766534	117.916368	117.319827	5223.516143	6174.005585	828.596131	4.374638	19.089328	804.535624	246662.350358	"TCGA-10-0933"
"TCGA-61-1906-01A-01R-1567-13"	38530.506018	19447.884663	115249.868741	42877.993514	1427.893154	123.094237	458.212019	1288.218877	72.349266	403.447643	36.174633	4423.856166	0	0.502425	1.507276	2.009702	0	0	0	0	3161.260987	2964.812633	262.26609	97.470539	2934.667105	109.52875	30.647953	52.252248	26.126124	177.858612	5.024255	537.595241	1.004851	1.004851	0	0	0	1539.431606	43.711015	1.507276	3195.425919	2863.825116	10.048509	399.42824	274.826726	6.029106	0	3.014553	68.832288	7.536382	1719.802346	1.004851	190.921674	1799.185568	1447.990173	158.766445	72.851692	4492.186028	1.004851	141.181554	5.024255	1511.798206	24.116422	1371.621503	5.024255	14.067913	14.067913	0	0	240.661795	284.37281	0	388.877305	563.218939	120762.480876	713.946577	11.05336	1013.894576	0	0	4.019404	2767.861853	79.383223	0	4.019404	46.223142	0	0	2.009702	1.507276	10.048509	0	4354.521452	460.22172	172.834358	53.257099	35.672208	3713.426567	111.538452	1064.639547	18417.410047	394.403985	97.470539	464.743549	2244.83695	21.604295	8.541233	9198.907727	25.121273	35.169782	0	12119.004494	19.092167	1.507276	934.008928	15002.424203	4228.915088	1.004851	0.502425	1.507276	5422.677978	5.52668	0.502425	9.546084	92.94871	0	0	3.014553	8.038807	21.101869	6.029106	0	3.014553	0	3.516978	0	0	38.68676	27.6334	26.628549	4343.468092	4642.913666	53.759524	0.502425	5.52668	1068.156526	280726.708184	"TCGA-61-1906"
"TCGA-09-0366-01A-01R-1986-13"	10915.354174	5466.891467	52905.973475	9140.203928	1660.20086	118.404779	331.717669	860.623063	227.595178	846.571134	37.778957	17821.531748	0	0.230359	1.382157	1.382157	0.230359	0	0	0	7344.782047	1765.935867	79.704384	122.32089	316.283583	119.556576	112.415432	34.323564	64.731017	46.762977	0.921438	43.307585	2.533954	5.989347	0	0	0.460719	738.762891	281.26894	17.96804	2369.477736	444.59382	23.957387	1834.122276	320.890773	11.748334	0	2.303595	123.242328	19.580557	963.363396	0.921438	155.031938	8790.28786	1508.393954	628.190335	117.022622	2706.954392	3.225033	164.246318	9.444739	1505.86	74.636475	806.027863	18.889478	27.41278	2.764314	0.921438	0	71.411443	94.908111	0	3037.059544	2314.882536	102407.694376	1459.097023	51.830886	3809.685281	0	0	14.282289	10642.838895	1369.487181	0.921438	0.921438	4.837549	0	0.921438	1.382157	1.382157	10.826896	0	4672.611938	186.591189	106.426085	41.00399	266.756292	1650.98648	42.846866	612.756249	8623.046868	823.995903	235.197041	317.43538	688.544522	91.452718	1.612516	8178.683408	77.861508	55.746997	0	19595.069478	44.459382	2.994673	1286.557763	7519.624901	3655.344421	11.287615	2.073235	3.225033	775.850769	2.073235	1.612516	29.255655	24.878825	0.460719	0	42.846866	2.073235	25.109185	0.691078	0.691078	1.151797	0	14.282289	0	0	60.354187	26.030623	25.339544	3104.554875	4043.269806	49.066572	2.994673	8.292942	767.557828	419876.937352	"TCGA-09-0366"
"TCGA-29-1763-01A-02R-1567-13"	35774.923982	17960.393289	52339.203853	19672.542331	5609.921744	141.232037	409.418556	10735.950113	113.834566	2038.989303	84.507694	222.652693	0	0	1.54352	1.15764	0	0	0.38588	0	6382.45327	6428.758856	157.824872	72.159538	4411.378826	119.622764	53.251424	81.806535	35.115069	135.829719	2.315279	659.8546	6.945838	3.087039	0	0.38588	0	1063.484958	156.281353	1.929399	5769.290135	886.366092	16.206955	1158.02553	713.106024	17.364595	0	4.244679	120.394524	8.489357	741.661136	2.701159	302.915708	7365.675213	1450.136601	829.255869	127.726241	2910.69196	25.853952	200.271659	10.032877	676.061556	11.962276	2459.598376	11.576396	18.908114	15.049315	0	0	128.112121	192.939942	0	533.671879	660.24048	103251.038017	316.035624	44.762066	9.646997	11.190517	0	23.924553	3575.948879	368.515289	0	1.929399	18.908114	0	0.77176	9.261117	9.646997	13.119916	0	8759.859231	880.192014	277.447636	25.468072	15.049315	1496.056308	40.517388	942.318675	13745.041443	735.872937	145.476716	280.920555	701.143748	267.028879	4.630559	6694.244216	43.218547	38.202108	0	15816.444657	59.039622	1.15764	1263.756618	15015.743899	3504.5611	19.679874	3.858799	6.174078	2340.747372	20.451634	2.315279	34.729189	152.808434	0	0	6.174078	9.646997	7.717598	2.701159	0	1.929399	0	8.489357	0	0	30.870391	28.940991	23.924553	9680.568633	6486.254959	133.12856	1.15764	8.489357	549.107074	290201.738003	"TCGA-29-1763"
"TCGA-25-2398-01A-01R-1569-13"	89642.792207	45196.486513	160329.018776	37053.247003	11703.16421	511.695056	326.057737	9690.535149	122.677077	1375.967465	59.14447	55650.176107	0	0	0.953943	0.572366	0	0.190789	0	0	5235.239496	5515.317177	287.327649	47.506364	3851.258909	170.183441	27.47356	105.696891	66.394437	238.867341	0.381577	624.069548	34.532739	3.815772	0	0.190789	0.190789	1130.422522	115.045533	3.243406	9460.634872	481.741244	83.946989	113.519224	329.873509	152.630889	0.190789	3.434195	221.124001	15.263089	1387.223993	3.815772	316.899883	6087.301434	2521.843865	971.495609	300.301274	10032.237552	45.598478	6.105236	4.006561	465.142635	22.894633	3077.420301	10.493374	12.782837	14.118357	17.170975	0.763154	558.056688	853.969824	0.190789	959.666715	1682.755552	58806.201317	241.919959	7.059179	220.551635	17.743341	0	22.894633	12442.851656	110.466606	2.098675	4.769715	61.243144	0	1.33552	10.302585	16.598609	18.506495	0	16919.515634	183.729433	60.098413	33.578796	11.065739	2699.277274	49.41425	1561.604784	20022.692397	1465.256535	142.519093	533.254169	1509.90107	99.210078	13.355203	5776.697575	7.631544	35.105104	0	7444.380827	33.00643	5.342081	754.187381	6808.291597	6860.186099	12.210471	0.572366	1.144732	2814.322806	6.486813	2.480252	26.519617	3.815772	0.381577	0	12.782837	4.388138	2.861829	6.105236	0	0	0.190789	8.585488	0	0	16.598609	43.118226	33.197218	2984.506248	3062.157212	13.355203	5.342081	33.578796	1206.928756	171331.988782	"TCGA-25-2398"
"TCGA-29-1768-01A-01R-1567-13"	35881.96266	18121.259147	106001.951077	32817.591179	2252.594173	180.629236	534.859334	3457.960478	90.666037	825.13122	30.222012	8172.594398	0	0	1.405675	2.81135	0	0	2.81135	0	5742.885176	4412.413797	185.549099	71.689425	4886.126269	77.312125	57.632675	16.8681	79.420637	563.675671	0.702837	649.421846	4.919862	2.81135	0	0	0	1701.569577	52.009975	10.542562	5425.905466	3410.870366	41.467412	163.058299	3397.516453	35.141875	0	10.542562	532.750822	8.43405	1000.137756	0	160.246949	7951.200587	4793.35172	985.378169	68.175237	1854.788151	4.919862	145.487362	7.028375	675.426833	47.090112	3203.533305	16.8681	35.141875	9.839725	0.702837	0	548.213247	683.158046	0.702837	133.539124	309.951336	104864.760009	1599.65814	23.896475	269.889598	0	0	4.919862	6769.730757	182.034911	0	13.353912	100.505762	0	2.108512	4.217025	2.81135	16.165262	0	11986.190649	241.073261	100.505762	40.764575	53.41565	2402.29856	97.694412	1080.261231	15296.555253	401.32021	89.260362	601.628896	1529.37439	76.609287	21.787962	10973.401818	16.8681	26.004987	0	4221.944836	30.222012	2.108512	477.929497	12033.280761	3710.279139	8.43405	0	2.108512	1804.183851	1.405675	2.108512	30.222012	9.839725	0	0	0.702837	5.6227	8.43405	6.325537	0	0	0	4.919862	0	0	30.92485	3.514187	4.919862	7713.641514	3209.858842	29.519175	0.702837	1.405675	714.082895	309970.312144	"TCGA-29-1768"
"TCGA-24-1616-01A-01R-1566-13"	17959.605304	9155.080036	36254.8305	9945.79884	4248.972709	211.577434	888.625224	7589.407023	263.849506	3215.147285	109.937294	29962.268691	0	1.244573	6.637723	2.074289	0	0	0.414858	0	3697.211949	3600.550101	114.085871	102.884713	2453.883379	354.288488	92.928128	55.176076	20.328028	108.692721	1.659431	323.589017	6.222866	5.808008	0	0	0	701.939252	173.410525	8.297154	7528.008081	1421.302529	7.467439	469.618932	76.748677	12.445731	0	7.882297	1141.688429	2.074289	1683.492604	4.563435	169.676805	1284.814341	1578.94846	295.378692	238.128328	15958.746549	19.91317	199.961418	12.445731	1407.612224	52.272072	3031.365317	16.179451	27.380609	8.712012	0.829715	0	190.834549	260.115787	0	1849.43569	1604.254781	62562.617586	1140.443856	11.201158	4025.364401	5.808008	0	3.733719	1744.476688	763.753052	8.712012	1.659431	21.157743	0	0	0	3.318862	14.105162	0	4320.328235	267.998083	106.618433	21.157743	9.541727	992.75451	17.838882	3583.126077	24834.627344	677.877505	260.115787	2210.776759	666.676347	95.417274	5.808008	25673.469642	88.364693	70.525811	0	5693.507269	31.529186	9.956585	873.690346	4824.795216	13113.652345	0	5.808008	4.978293	9147.19774	12.445731	2.904004	68.451523	0.829715	0	0	14.105162	7.882297	13.275447	1.659431	0.414858	4.148577	0.414858	5.39315	0	0	102.884713	13.690305	15.349735	2760.048372	6853.864296	126.531603	6.222866	10.371443	847.55431	380263.973964	"TCGA-24-1616"
"TCGA-61-1913-01A-01R-1567-13"	42586.032872	21562.862352	55206.214756	2079.284638	2007.486742	248.9872	423.541718	2154.376016	202.219763	836.544295	75.969639	754.207258	0	0.219565	2.634785	2.854351	0	0	0	0	2628.198218	336.593807	23.273936	40.180474	596.778843	90.241392	13.393491	50.93918	33.373946	131.739259	0	48.963091	1.317393	0	0	0	0	732.689846	105.610973	7.465225	2012.536747	209.465422	56.428316	32.276118	3622.170927	7.68479	0.219565	1.536958	535.300522	18.223931	3586.601327	2.41522	444.180868	2575.282948	1242.959909	465.698281	151.280582	4589.795784	3.952178	191.900187	12.295664	1181.481588	15.36958	1121.101094	14.930449	13.832622	22.834805	0.658696	0	38.863081	59.282667	0	282.361145	323.200315	209419.532673	865.307366	1.317393	2860.278879	0	0	15.36958	6864.054526	189.924098	2.195654	4.171743	8.782617	0	0	2.41522	1.976089	6.806528	0	2724.587442	636.959317	185.53279	17.126104	56.867447	3046.909496	98.804444	1980.480194	20784.502896	380.287328	95.730528	986.068354	2295.117458	1.976089	0.878262	21603.262391	45.450044	129.76317	0	5033.098391	85.191388	1.317393	709.41591	36696.409732	2100.36292	1.097827	1.097827	3.732612	1455.279681	0.658696	5.928267	32.934815	28.104375	0	0.219565	3.732612	0	3.293481	0.878262	0	4.391309	0	30.73916	0	0	28.982637	9.880444	13.393491	8600.817091	12896.614762	33.373946	0.878262	10.10001	60.160928	220257.941078	"TCGA-61-1913"
"TCGA-13-0893-01B-01R-1565-13"	45277.377854	22886.071207	231449.350461	31084.055589	4631.399144	107.513724	399.840265	3257.64065	131.685427	1532.13351	56.400642	8267.729819	0	0.251789	3.52504	1.510731	0	0	0	0	2666.441064	2549.611163	442.644324	150.317782	3248.82805	107.513724	25.682435	96.183238	67.731128	204.704116	24.171704	516.166589	0.503577	4.783983	0	0	0.503577	626.953565	86.86706	13.093006	7604.770487	966.616359	36.257556	115.067381	1207.074453	41.545116	0	4.532194	131.685427	10.071543	1719.716003	2.266097	356.280841	2210.451945	1032.836756	245.745654	41.041539	1602.382524	2.266097	38.523653	10.826909	461.528467	92.658198	1766.045101	25.430647	37.768287	5.791137	0	0	211.250619	324.807268	1.258943	428.040586	474.873262	40078.195461	386.243682	9.567966	1890.932237	0	0	18.884144	5981.237722	96.938603	2.014309	9.567966	42.804059	0.251789	1.510731	9.316177	15.107315	1.76252	0	15398.382409	546.884796	179.021681	15.862681	64.961454	3120.164086	256.068986	2740.718695	11821.977417	468.326759	95.67966	1052.979842	2754.567067	229.379397	7.05008	6146.411031	14.10016	60.681048	0	5556.722176	117.08169	1.76252	405.379614	25582.726901	4917.682759	22.660972	8.8126	14.603738	1778.63453	9.064389	10.57512	12.33764	23.164549	0	0.251789	20.394875	7.805446	5.035772	3.273252	0	3.52504	0	14.351949	0	0	36.509344	10.323332	8.8126	2411.631021	2938.624519	9.316177	0.503577	13.596583	1187.686733	252928.175293	"TCGA-13-0893"
"TCGA-25-2393-01A-01R-1569-13"	35029.995457	17511.888496	35416.058495	6960.189732	7402.909896	328.714971	310.405047	3884.467829	250.638688	1999.409246	159.95274	43010.531661	0	3.454703	5.354789	0.34547	0	0	0	0	2829.056123	2022.555755	43.874726	109.859549	1713.705324	634.283434	47.674899	141.297345	232.328763	236.474407	2.245557	260.139121	26.428476	2.072822	0	0	0.690941	1555.652671	95.522532	2.763762	13245.503272	539.279107	144.233842	380.017308	511.641485	36.101644	0	3.281968	263.593824	18.655395	2007.355062	4.663849	538.588167	8397.000627	4409.064449	2580.490257	311.441457	34437.341192	11.055049	59.075418	25.392066	1288.431409	96.731678	1094.795317	29.883179	36.792585	6.73667	7.773081	0.518205	388.999535	613.900688	1.036411	1125.196702	1379.117358	49402.768253	303.150171	13.473341	4542.761448	5.527524	0	30.91959	6594.336706	131.969647	0.34547	16.064368	34.719763	0	2.072822	1.554616	22.282833	44.392931	0	3890.686294	343.742929	96.731678	355.834388	116.423484	1996.127278	47.502164	1047.638624	88557.678854	957.643616	375.871665	362.225589	1111.550626	141.47008	8.809492	7190.618409	13.646076	57.002596	0	4356.725702	50.956866	3.281968	693.704322	7711.069386	4642.084153	1.900087	5.009319	8.291287	598.87273	2.763762	2.072822	16.755309	3.627438	0	0	19.691806	1.036411	8.636757	1.727351	0	2.072822	0	58.557212	0.172735	0.863676	49.05678	912.73248	924.996675	3850.439006	16531.962047	126.960328	19.691806	17.446249	369.99867	253652.398168	"TCGA-25-2393"
"TCGA-23-1028-01A-01R-1564-13"	39352.909416	20122.222811	123201.710604	49308.993798	4561.753264	195.970877	389.793474	3006.159835	63.971005	1289.206707	37.714249	2793.480113	0	0	1.193489	2.14828	0	0	0	0	4245.717404	4193.919986	301.236598	61.345329	1271.065676	68.267565	47.023463	40.101227	53.707	110.994467	5.967444	158.256628	2.625676	0.716093	0	0	0.477396	682.436952	87.12469	1.432187	3312.170388	1537.2137	91.659947	47.739556	1660.381754	16.708845	0	1.432187	352.317923	12.173587	3161.074694	2.864373	271.160678	1367.022183	1039.290132	166.372352	91.659947	1796.439488	11.218796	57.764863	16.470147	1817.444893	27.450245	2100.54046	14.560565	27.450245	16.947542	0.716093	0	185.706872	246.336108	0.238698	488.853052	711.080685	99466.319505	178.307241	10.980098	6215.928876	1.670884	0	7.877027	2789.660949	120.303681	0.238698	2.14828	38.66904	0	1.670884	0.716093	0.477396	29.359827	0	5818.497073	286.914731	116.245819	67.074076	84.499014	1029.026127	40.339925	1124.266541	20858.128065	582.899978	146.321739	538.502191	864.563357	171.623703	3.341769	9352.895094	87.602085	88.556876	0	3532.488439	45.352578	2.14828	578.603417	15869.105776	3129.805285	2.864373	2.386978	3.103071	2095.527806	3.819164	1.670884	16.231449	13.367076	0	0	7.877027	1.432187	19.573218	0.716093	0.477396	3.103071	0	5.967444	0	0	60.629236	13.844471	12.412285	4045.927362	4215.880181	31.269409	0.954791	10.502702	1113.525141	285455.571421	"TCGA-23-1028"
